startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2019-04-01T00:00:00Z","2019-04-01T00:30:00Z",0.0752,0.0749,0.0754,0.0000,180,0.2135,0.0000,0,2562.185,2559.000,2565.268,3.120,180,0.263,0.132,0
"2019-04-01T00:30:00Z","2019-04-01T01:00:00Z",0.0746,0.0744,0.0749,0.0000,180,0.2135,0.0000,0,2555.091,2550.978,2558.782,5.590,180,0.352,0.176,0
"2019-04-01T01:00:00Z","2019-04-01T01:30:00Z",0.0741,0.0738,0.0744,0.0000,180,0.2135,0.0000,0,2545.896,2540.192,2551.974,9.786,180,0.466,0.233,0
"2019-04-01T01:30:00Z","2019-04-01T02:00:00Z",0.0735,0.0732,0.0738,0.0000,180,0.2135,0.0000,0,2534.130,2527.162,2540.192,13.724,180,0.552,0.276,0
"2019-04-01T02:00:00Z","2019-04-01T02:30:00Z",0.0729,0.0726,0.0732,0.0000,180,0.2135,0.0000,0,2521.105,2514.111,2528.122,15.511,180,0.587,0.294,0
"2019-04-01T02:30:00Z","2019-04-01T03:00:00Z",0.0724,0.0721,0.0726,0.0000,180,0.2135,0.0000,0,2507.041,2499.861,2515.054,17.151,180,0.617,0.309,0
"2019-04-01T03:00:00Z","2019-04-01T03:30:00Z",0.0718,0.0716,0.0721,0.0000,180,0.2135,0.0000,0,2492.878,2484.712,2500.786,17.826,180,0.629,0.315,0
"2019-04-01T03:30:00Z","2019-04-01T04:00:00Z",0.0713,0.0711,0.0716,0.0000,180,0.2135,0.0000,0,2478.249,2470.768,2485.619,18.892,180,0.648,0.324,0
"2019-04-01T04:00:00Z","2019-04-01T04:30:00Z",0.0709,0.0706,0.0711,0.0000,180,0.2135,0.0000,0,2463.551,2456.249,2471.659,18.375,180,0.639,0.320,0
"2019-04-01T04:30:00Z","2019-04-01T05:00:00Z",0.0705,0.0703,0.0706,0.0000,180,0.2135,0.0000,0,2449.305,2442.074,2457.124,16.310,180,0.602,0.301,0
"2019-04-01T05:00:00Z","2019-04-01T05:30:00Z",0.0701,0.0700,0.0703,0.0000,180,0.2135,0.0000,0,2435.863,2429.661,2442.074,13.911,180,0.556,0.278,0
"2019-04-01T05:30:00Z","2019-04-01T06:00:00Z",0.0698,0.0697,0.0700,0.0000,180,0.2135,0.0000,0,2423.380,2417.314,2429.661,12.293,180,0.523,0.261,0
"2019-04-01T06:00:00Z","2019-04-01T06:30:00Z",0.0695,0.0694,0.0697,0.0000,180,0.2135,0.0000,0,2411.571,2405.600,2417.314,11.216,180,0.499,0.250,0
"2019-04-01T06:30:00Z","2019-04-01T07:00:00Z",0.0693,0.0691,0.0694,0.0000,176,0.2135,0.0000,0,2400.253,2394.491,2405.317,10.626,180,0.486,0.243,0
"2019-04-01T07:00:00Z","2019-04-01T07:30:00Z",0.0690,0.0689,0.0691,0.0000,177,0.2135,0.0000,0,2389.381,2384.005,2394.491,9.651,180,0.463,0.232,0
"2019-04-01T07:30:00Z","2019-04-01T08:00:00Z",0.0688,0.0687,0.0689,0.0000,173,0.2135,0.0000,0,2378.965,2373.862,2384.005,8.818,180,0.443,0.221,0
"2019-04-01T08:00:00Z","2019-04-01T08:30:00Z",0.0686,0.0685,0.0687,0.0000,169,0.2135,0.0000,0,2369.109,2363.776,2373.574,7.763,180,0.415,0.208,0
"2019-04-01T08:30:00Z","2019-04-01T09:00:00Z",0.0684,0.0683,0.0685,0.0000,170,0.2135,0.0000,0,2359.942,2354.817,2364.565,6.892,180,0.391,0.196,0
"2019-04-01T09:00:00Z","2019-04-01T09:30:00Z",0.0683,0.0682,0.0683,0.0000,159,0.2135,0.0000,1,2351.490,2347.255,2355.888,5.126,180,0.337,0.169,0
"2019-04-01T09:30:00Z","2019-04-01T10:00:00Z",0.0681,0.0681,0.0682,0.0000,165,0.2135,0.0000,0,2343.777,2340.304,2347.255,4.876,180,0.329,0.165,0
"2019-04-01T10:00:00Z","2019-04-01T10:30:00Z",0.0680,0.0680,0.0681,0.0000,158,0.2135,0.0000,1,2337.426,2333.385,2341.075,3.035,179,0.260,0.130,0
"2019-04-01T10:30:00Z","2019-04-01T11:00:00Z",0.0680,0.0679,0.0680,0.0000,165,0.2135,0.0000,0,2331.720,2329.359,2334.150,2.298,180,0.226,0.113,0
"2019-04-01T11:00:00Z","2019-04-01T11:30:00Z",0.0679,0.0678,0.0679,0.0000,163,0.2135,0.0000,0,2326.252,2323.534,2329.359,2.346,180,0.228,0.114,0
"2019-04-01T11:30:00Z","2019-04-01T12:00:00Z",0.0678,0.0678,0.0678,0.0000,159,0.2135,0.0000,1,2321.272,2318.021,2323.534,2.407,180,0.231,0.116,0
"2019-04-01T12:00:00Z","2019-04-01T12:30:00Z",0.0678,0.0678,0.0678,0.0000,166,0.2135,0.0000,0,2316.603,2314.608,2319.818,2.011,180,0.211,0.106,0
"2019-04-01T12:30:00Z","2019-04-01T13:00:00Z",0.0677,0.0677,0.0678,0.0000,154,0.2135,0.0000,1,2312.467,2310.166,2315.360,1.516,179,0.184,0.092,0
"2019-04-01T13:00:00Z","2019-04-01T13:30:00Z",0.0677,0.0677,0.0677,0.0000,146,0.2135,0.0000,1,2309.050,2306.482,2310.914,1.342,180,0.173,0.086,0
"2019-04-01T13:30:00Z","2019-04-01T14:00:00Z",0.0676,0.0676,0.0677,0.0000,153,0.2135,0.0000,1,2305.219,2303.095,2307.228,1.341,180,0.173,0.086,0
"2019-04-01T14:00:00Z","2019-04-01T14:30:00Z",0.0676,0.0676,0.0676,0.0000,172,0.2135,0.0000,0,2302.189,2301.034,2303.838,0.811,180,0.134,0.067,0
"2019-04-01T14:30:00Z","2019-04-01T15:00:00Z",0.0677,0.0676,0.0678,0.0000,163,0.2135,0.0000,0,2300.797,2299.837,2302.064,0.193,180,0.065,0.033,0
"2019-04-01T15:00:00Z","2019-04-01T15:30:00Z",0.0679,0.0678,0.0681,0.0000,171,0.2135,0.0000,0,2302.962,2299.666,2306.245,2.591,180,0.240,0.120,0
"2019-04-01T15:30:00Z","2019-04-01T16:00:00Z",0.0683,0.0681,0.0685,0.0000,180,0.2135,0.0000,0,2310.075,2305.778,2314.811,6.960,180,0.393,0.197,0
"2019-04-01T16:00:00Z","2019-04-01T16:30:00Z",0.0687,0.0685,0.0689,0.0000,180,0.2135,0.0000,0,2321.348,2315.090,2328.594,14.351,180,0.565,0.282,0
"2019-04-01T16:30:00Z","2019-04-01T17:00:00Z",0.0692,0.0689,0.0696,0.0000,180,0.2135,0.0000,0,2335.744,2327.820,2344.581,21.394,180,0.690,0.345,0
"2019-04-01T17:00:00Z","2019-04-01T17:30:00Z",0.0699,0.0696,0.0701,0.0000,180,0.2135,0.0000,0,2354.707,2344.581,2365.452,36.578,180,0.902,0.451,0
"2019-04-01T17:30:00Z","2019-04-01T18:00:00Z",0.0704,0.0701,0.0707,0.0000,180,0.2135,0.0000,0,2375.617,2365.718,2385.948,37.105,180,0.908,0.454,0
"2019-04-01T18:00:00Z","2019-04-01T18:30:00Z",0.0712,0.0708,0.0716,0.0000,180,0.2135,0.0000,0,2398.099,2385.117,2411.944,56.030,180,1.116,0.558,0
