startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2021-04-01T00:00:00Z","2021-04-01T00:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T00:30:00Z","2021-04-01T01:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T01:00:00Z","2021-04-01T01:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T01:30:00Z","2021-04-01T02:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T02:00:00Z","2021-04-01T02:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T02:30:00Z","2021-04-01T03:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T03:00:00Z","2021-04-01T03:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T03:30:00Z","2021-04-01T04:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T04:00:00Z","2021-04-01T04:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T04:30:00Z","2021-04-01T05:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T05:00:00Z","2021-04-01T05:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T05:30:00Z","2021-04-01T06:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T06:00:00Z","2021-04-01T06:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T06:30:00Z","2021-04-01T07:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T07:00:00Z","2021-04-01T07:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T07:30:00Z","2021-04-01T08:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T08:00:00Z","2021-04-01T08:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T08:30:00Z","2021-04-01T09:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T09:00:00Z","2021-04-01T09:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T09:30:00Z","2021-04-01T10:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T10:00:00Z","2021-04-01T10:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T10:30:00Z","2021-04-01T11:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T11:00:00Z","2021-04-01T11:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T11:30:00Z","2021-04-01T12:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T12:00:00Z","2021-04-01T12:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T12:30:00Z","2021-04-01T13:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T13:00:00Z","2021-04-01T13:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T13:30:00Z","2021-04-01T14:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T14:00:00Z","2021-04-01T14:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T14:30:00Z","2021-04-01T15:00:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T15:00:00Z","2021-04-01T15:30:00Z",,,,,,,,1,,,,,,,,1
"2021-04-01T15:30:00Z","2021-04-01T16:00:00Z",,,,,,,,1,,,,,,,,1
