startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2019-06-01T00:00:00Z","2019-06-01T00:30:00Z",0.0388,0.0385,0.0394,0.0000,180,0.2135,0.0000,0,1785.684,1774.696,1795.692,37.027,180,0.907,0.454,0
"2019-06-01T00:30:00Z","2019-06-01T01:00:00Z",0.0387,0.0382,0.0392,0.0000,179,0.2135,0.0000,0,1763.477,1752.049,1774.696,44.284,179,0.995,0.497,0
"2019-06-01T01:00:00Z","2019-06-01T01:30:00Z",0.0383,0.0378,0.0386,0.0000,180,0.2135,0.0000,0,1739.340,1726.892,1752.049,53.546,180,1.091,0.545,0
"2019-06-01T01:30:00Z","2019-06-01T02:00:00Z",0.0377,0.0373,0.0383,0.0000,180,0.2135,0.0000,0,1713.623,1701.158,1726.892,56.099,180,1.117,0.558,0
"2019-06-01T02:00:00Z","2019-06-01T02:30:00Z",0.0373,0.0368,0.0379,0.0000,180,0.2135,0.0000,0,1688.055,1675.777,1700.245,53.210,180,1.087,0.544,0
"2019-06-01T02:30:00Z","2019-06-01T03:00:00Z",0.0374,0.0368,0.0376,0.0000,180,0.2135,0.0000,0,1663.114,1650.749,1675.777,50.715,180,1.062,0.531,0
"2019-06-01T03:00:00Z","2019-06-01T03:30:00Z",0.0370,0.0364,0.0372,0.0000,180,0.2135,0.0000,0,1638.932,1626.943,1650.749,46.973,180,1.022,0.511,0
"2019-06-01T03:30:00Z","2019-06-01T04:00:00Z",0.0368,0.0363,0.0370,0.0000,180,0.2135,0.0000,0,1615.988,1605.184,1626.943,41.028,180,0.955,0.477,0
"2019-06-01T04:00:00Z","2019-06-01T04:30:00Z",0.0365,0.0362,0.0366,0.0000,180,0.2135,0.0000,0,1594.903,1585.404,1605.184,33.501,180,0.863,0.431,0
"2019-06-01T04:30:00Z","2019-06-01T05:00:00Z",0.0362,0.0360,0.0364,0.0000,180,0.2135,0.0000,0,1575.717,1566.697,1584.549,28.357,180,0.794,0.397,0
"2019-06-01T05:00:00Z","2019-06-01T05:30:00Z",0.0359,0.0356,0.0362,0.0000,180,0.2135,0.0000,0,1558.240,1549.868,1566.697,23.393,180,0.721,0.361,0
"2019-06-01T05:30:00Z","2019-06-01T06:00:00Z",0.0356,0.0352,0.0359,0.0000,180,0.2135,0.0000,0,1541.810,1534.035,1549.868,22.560,180,0.708,0.354,0
"2019-06-01T06:00:00Z","2019-06-01T06:30:00Z",0.0355,0.0350,0.0356,0.0000,180,0.2135,0.0000,0,1525.632,1517.532,1534.035,21.006,180,0.683,0.342,0
"2019-06-01T06:30:00Z","2019-06-01T07:00:00Z",0.0352,0.0349,0.0354,0.0000,180,0.2135,0.0000,0,1510.311,1502.820,1517.532,18.448,180,0.640,0.320,0
"2019-06-01T07:00:00Z","2019-06-01T07:30:00Z",0.0349,0.0345,0.0352,0.0000,179,0.2135,0.0000,0,1495.823,1489.048,1502.820,16.408,179,0.606,0.303,0
"2019-06-01T07:30:00Z","2019-06-01T08:00:00Z",0.0348,0.0344,0.0350,0.0000,175,0.2135,0.0000,0,1482.339,1476.192,1489.048,14.041,180,0.559,0.279,0
"2019-06-01T08:00:00Z","2019-06-01T08:30:00Z",0.0346,0.0341,0.0348,0.0000,179,0.2135,0.0000,0,1469.807,1463.439,1476.192,12.513,180,0.527,0.264,0
"2019-06-01T08:30:00Z","2019-06-01T09:00:00Z",0.0344,0.0341,0.0346,0.0000,180,0.2135,0.0000,0,1458.010,1452.366,1463.439,10.944,180,0.493,0.247,0
"2019-06-01T09:00:00Z","2019-06-01T09:30:00Z",0.0343,0.0340,0.0344,0.0000,177,0.2135,0.0000,0,1446.978,1441.369,1452.366,9.622,180,0.462,0.231,0
