startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2018-04-01T00:00:00Z","2018-04-01T00:30:00Z",0.0740,0.0737,0.0743,0.0000,180,0.2135,0.0000,1,2650.492,2645.386,2653.612,3.305,180,0.271,0.136,1
"2018-04-01T00:30:00Z","2018-04-01T01:00:00Z",0.0733,0.0730,0.0737,0.0000,180,0.2135,0.0000,1,2641.004,2633.465,2646.716,14.032,180,0.558,0.279,1
"2018-04-01T01:00:00Z","2018-04-01T01:30:00Z",0.0727,0.0723,0.0730,0.0000,180,0.2135,0.0000,1,2628.197,2621.919,2635.259,12.988,180,0.537,0.269,1
"2018-04-01T01:30:00Z","2018-04-01T02:00:00Z",0.0720,0.0717,0.0724,0.0000,180,0.2135,0.0000,1,2615.156,2606.539,2622.928,16.800,180,0.611,0.306,1
"2018-04-01T02:00:00Z","2018-04-01T02:30:00Z",0.0714,0.0711,0.0717,0.0000,179,0.2135,0.0000,1,2599.623,2590.605,2607.246,21.206,179,0.688,0.344,1
"2018-04-01T02:30:00Z","2018-04-01T03:00:00Z",0.0708,0.0704,0.0711,0.0000,180,0.2135,0.0000,1,2584.527,2576.209,2592.542,18.669,180,0.644,0.322,1
"2018-04-01T03:00:00Z","2018-04-01T03:30:00Z",0.0703,0.0698,0.0706,0.0000,180,0.2135,0.0000,1,2567.918,2559.939,2576.862,21.953,180,0.698,0.349,1
"2018-04-01T03:30:00Z","2018-04-01T04:00:00Z",0.0698,0.0696,0.0701,0.0000,175,0.2135,0.0000,1,2552.385,2544.347,2560.872,22.366,180,0.705,0.353,1
"2018-04-01T04:00:00Z","2018-04-01T04:30:00Z",0.0695,0.0693,0.0696,0.0000,180,0.2135,0.0000,1,2537.360,2529.454,2544.347,17.353,180,0.621,0.310,1
"2018-04-01T04:30:00Z","2018-04-01T05:00:00Z",0.0691,0.0689,0.0693,0.0000,180,0.2135,0.0000,1,2523.774,2516.741,2530.355,15.324,180,0.584,0.292,1
"2018-04-01T05:00:00Z","2018-04-01T05:30:00Z",0.0687,0.0685,0.0689,0.0000,180,0.2135,0.0000,1,2510.902,2504.703,2516.741,12.616,180,0.529,0.265,1
"2018-04-01T05:30:00Z","2018-04-01T06:00:00Z",0.0685,0.0684,0.0686,0.0000,162,0.2135,0.0000,1,2499.318,2493.664,2505.265,11.050,180,0.496,0.248,1
"2018-04-01T06:00:00Z","2018-04-01T06:30:00Z",0.0683,0.0681,0.0684,0.0000,174,0.2135,0.0000,1,2489.389,2484.721,2494.531,6.277,180,0.373,0.187,1
"2018-04-01T06:30:00Z","2018-04-01T07:00:00Z",0.0680,0.0678,0.0681,0.0000,170,0.2135,0.0000,1,2480.038,2474.860,2485.579,9.118,180,0.450,0.225,1
"2018-04-01T07:00:00Z","2018-04-01T07:30:00Z",0.0677,0.0676,0.0678,0.0000,175,0.2135,0.0000,1,2469.570,2464.501,2475.708,9.819,180,0.467,0.234,1
"2018-04-01T07:30:00Z","2018-04-01T08:00:00Z",0.0675,0.0674,0.0676,0.0000,176,0.2135,0.0000,1,2459.147,2453.359,2464.501,9.530,180,0.460,0.230,1
"2018-04-01T08:00:00Z","2018-04-01T08:30:00Z",0.0672,0.0671,0.0674,0.0000,178,0.2135,0.0000,1,2448.672,2443.422,2454.188,8.987,180,0.447,0.223,1
"2018-04-01T08:30:00Z","2018-04-01T09:00:00Z",0.0670,0.0669,0.0671,0.0000,167,0.2135,0.0000,1,2438.833,2433.853,2444.241,7.515,180,0.409,0.204,1
"2018-04-01T09:00:00Z","2018-04-01T09:30:00Z",0.0668,0.0667,0.0669,0.0000,162,0.2135,0.0000,1,2429.217,2424.010,2434.664,8.720,180,0.440,0.220,1
"2018-04-01T09:30:00Z","2018-04-01T10:00:00Z",0.0666,0.0666,0.0668,0.0000,159,0.2135,0.0000,1,2419.917,2415.185,2425.136,7.141,180,0.398,0.199,1
"2018-04-01T10:00:00Z","2018-04-01T10:30:00Z",0.0665,0.0665,0.0666,0.0000,164,0.2135,0.0000,1,2411.644,2407.198,2415.981,5.373,180,0.346,0.173,1
"2018-04-01T10:30:00Z","2018-04-01T11:00:00Z",0.0664,0.0662,0.0665,0.0000,168,0.2135,0.0000,1,2404.706,2401.897,2410.708,2.540,180,0.238,0.119,1
"2018-04-01T11:00:00Z","2018-04-01T11:30:00Z",0.0662,0.0660,0.0663,0.0000,166,0.2135,0.0000,1,2407.565,2402.987,2411.663,2.926,180,0.255,0.127,1
"2018-04-01T11:30:00Z","2018-04-01T12:00:00Z",0.0660,0.0659,0.0661,0.0000,160,0.2135,0.0000,1,2408.676,2405.054,2413.676,3.139,180,0.264,0.132,1
"2018-04-01T12:00:00Z","2018-04-01T12:30:00Z",0.0659,0.0658,0.0659,0.0000,147,0.2135,0.0000,1,2408.874,2404.880,2412.380,2.092,179,0.216,0.108,1
"2018-04-01T12:30:00Z","2018-04-01T13:00:00Z",0.0657,0.0657,0.0658,0.0000,143,0.2135,0.0000,1,2408.813,2405.694,2412.312,2.480,174,0.239,0.119,1
"2018-04-01T13:00:00Z","2018-04-01T13:30:00Z",0.0656,0.0656,0.0657,0.0000,160,0.2135,0.0000,1,2408.507,2405.627,2414.128,3.914,177,0.297,0.149,1
"2018-04-01T13:30:00Z","2018-04-01T14:00:00Z",0.0656,0.0654,0.0656,0.0000,157,0.2135,0.0000,1,2409.181,2404.387,2415.143,5.526,178,0.352,0.176,1
"2018-04-01T14:00:00Z","2018-04-01T14:30:00Z",0.0656,0.0654,0.0657,0.0000,160,0.2135,0.0000,1,2405.411,2397.886,2410.736,6.503,174,0.387,0.193,1
"2018-04-01T14:30:00Z","2018-04-01T15:00:00Z",0.0657,0.0654,0.0660,0.0000,180,0.2135,0.0000,1,2396.359,2380.844,2423.693,100.410,154,1.615,0.807,1
"2018-04-01T15:00:00Z","2018-04-01T15:30:00Z",0.0661,0.0659,0.0663,0.0000,171,0.2135,0.0000,1,2378.250,2366.860,2387.297,24.511,180,0.738,0.369,1
"2018-04-01T15:30:00Z","2018-04-01T16:00:00Z",0.0665,0.0663,0.0667,0.0000,180,0.2135,0.0000,1,2372.897,2366.747,2379.364,11.463,180,0.505,0.252,1
"2018-04-01T16:00:00Z","2018-04-01T16:30:00Z",0.0669,0.0667,0.0672,0.0000,180,0.2135,0.0000,1,2387.973,2378.588,2396.294,26.106,180,0.762,0.381,1
"2018-04-01T16:30:00Z","2018-04-01T17:00:00Z",0.0675,0.0672,0.0678,0.0000,180,0.2135,0.0000,1,2404.615,2395.814,2414.583,31.197,180,0.833,0.416,1
"2018-04-01T17:00:00Z","2018-04-01T17:30:00Z",0.0679,0.0675,0.0681,0.0000,180,0.2135,0.0000,1,2425.334,2413.773,2436.186,47.449,180,1.027,0.513,1
"2018-04-01T17:30:00Z","2018-04-01T18:00:00Z",0.0682,0.0680,0.0683,0.0000,179,0.2135,0.0000,1,2446.544,2434.532,2458.302,39.449,180,0.936,0.468,1
"2018-04-01T18:00:00Z","2018-04-01T18:30:00Z",0.0685,0.0683,0.0687,0.0000,176,0.2135,0.0000,1,2465.798,2454.395,2476.449,26.272,180,0.764,0.382,1
"2018-04-01T18:30:00Z","2018-04-01T19:00:00Z",0.0690,0.0685,0.0694,0.0000,180,0.2135,0.0000,1,2485.132,2475.037,2500.132,38.066,180,0.920,0.460,1
"2018-04-01T19:00:00Z","2018-04-01T19:30:00Z",0.0698,0.0694,0.0701,0.0000,180,0.2135,0.0000,1,2512.448,2496.021,2533.681,104.550,180,1.524,0.762,1
"2018-04-01T19:30:00Z","2018-04-01T20:00:00Z",0.0703,0.0699,0.0705,0.0000,180,0.2135,0.0000,1,2551.993,2532.148,2570.050,110.007,180,1.564,0.782,1
