startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2022-09-01T00:00:00Z","2022-09-01T00:30:00Z",0.0781,0.0777,0.0784,0.0000,180,0.2135,0.0000,0,2873.088,2864.603,2878.328,11.138,180,0.498,0.249,0
"2022-09-01T00:30:00Z","2022-09-01T01:00:00Z",0.0774,0.0770,0.0777,0.0000,180,0.2135,0.0000,0,2850.386,2836.642,2867.312,74.794,180,1.289,0.645,0
"2022-09-01T01:00:00Z","2022-09-01T01:30:00Z",0.0766,0.0762,0.0770,0.0000,180,0.2135,0.0000,0,2852.634,2836.734,2868.810,49.061,180,1.044,0.522,0
"2022-09-01T01:30:00Z","2022-09-01T02:00:00Z",0.0758,0.0754,0.0762,0.0000,180,0.2135,0.0000,0,2895.907,2867.540,2914.737,200.869,180,2.113,1.056,0
"2022-09-01T02:00:00Z","2022-09-01T02:30:00Z",0.0751,0.0747,0.0754,0.0000,180,0.2135,0.0000,0,2919.613,2910.664,2925.631,12.433,180,0.526,0.263,0
"2022-09-01T02:30:00Z","2022-09-01T03:00:00Z",0.0744,0.0740,0.0747,0.0000,180,0.2135,0.0000,0,2926.190,2922.881,2928.253,1.315,180,0.171,0.085,0
"2022-09-01T03:00:00Z","2022-09-01T03:30:00Z",0.0737,0.0734,0.0740,0.0000,180,0.2135,0.0000,0,2926.859,2924.960,2928.063,0.585,180,0.114,0.057,0
"2022-09-01T03:30:00Z","2022-09-01T04:00:00Z",0.0732,0.0729,0.0734,0.0000,180,0.2135,0.0000,0,2925.015,2923.047,2926.288,0.839,180,0.137,0.068,0
"2022-09-01T04:00:00Z","2022-09-01T04:30:00Z",0.0727,0.0725,0.0729,0.0000,180,0.2135,0.0000,0,2922.534,2921.103,2924.361,0.770,180,0.131,0.065,0
"2022-09-01T04:30:00Z","2022-09-01T05:00:00Z",0.0722,0.0720,0.0725,0.0000,180,0.2135,0.0000,0,2919.675,2917.696,2922.405,1.210,180,0.164,0.082,0
"2022-09-01T05:00:00Z","2022-09-01T05:30:00Z",0.0718,0.0716,0.0720,0.0000,180,0.2135,0.0000,0,2916.474,2914.343,2919.053,1.037,180,0.152,0.076,0
"2022-09-01T05:30:00Z","2022-09-01T06:00:00Z",0.0714,0.0712,0.0716,0.0000,180,0.2135,0.0000,0,2913.632,2910.928,2915.622,1.102,180,0.157,0.078,0
"2022-09-01T06:00:00Z","2022-09-01T06:30:00Z",0.0711,0.0709,0.0713,0.0000,180,0.2135,0.0000,0,2910.035,2907.542,2912.196,1.817,180,0.201,0.100,0
"2022-09-01T06:30:00Z","2022-09-01T07:00:00Z",0.0708,0.0706,0.0709,0.0000,180,0.2135,0.0000,0,2906.023,2904.204,2908.801,1.709,180,0.195,0.097,0
"2022-09-01T07:00:00Z","2022-09-01T07:30:00Z",0.0705,0.0703,0.0706,0.0000,179,0.2135,0.0000,0,2902.505,2899.590,2905.454,1.510,180,0.183,0.092,0
"2022-09-01T07:30:00Z","2022-09-01T08:00:00Z",0.0702,0.0700,0.0703,0.0000,180,0.2135,0.0000,0,2898.864,2896.194,2900.832,1.283,180,0.169,0.084,0
"2022-09-01T08:00:00Z","2022-09-01T08:30:00Z",0.0699,0.0698,0.0700,0.0000,180,0.2135,0.0000,0,2895.823,2894.101,2898.661,1.283,180,0.169,0.084,0
"2022-09-01T08:30:00Z","2022-09-01T09:00:00Z",0.0697,0.0695,0.0698,0.0000,179,0.2135,0.0000,0,2892.422,2889.418,2895.326,1.662,180,0.192,0.096,0
