startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2020-10-01T00:00:00Z","2020-10-01T00:30:00Z",0.0285,0.0285,0.0286,0.0000,180,0.0705,0.0000,0,1272.758,1268.351,1276.058,5.207,180,0.340,0.170,0
"2020-10-01T00:30:00Z","2020-10-01T01:00:00Z",0.0284,0.0283,0.0285,0.0000,180,0.0705,0.0000,0,1264.371,1260.052,1268.992,5.894,180,0.362,0.181,0
"2020-10-01T01:00:00Z","2020-10-01T01:30:00Z",0.0282,0.0281,0.0283,0.0000,180,0.0705,0.0000,0,1254.773,1246.751,1260.052,11.369,180,0.503,0.251,0
"2020-10-01T01:30:00Z","2020-10-01T02:00:00Z",0.0280,0.0279,0.0281,0.0000,180,0.0705,0.0000,0,1243.579,1237.330,1249.906,10.698,180,0.488,0.244,0
"2020-10-01T02:00:00Z","2020-10-01T02:30:00Z",0.0278,0.0277,0.0279,0.0000,180,0.0705,0.0000,0,1231.525,1224.873,1238.583,13.542,180,0.549,0.274,0
"2020-10-01T02:30:00Z","2020-10-01T03:00:00Z",0.0276,0.0275,0.0277,0.0000,180,0.0705,0.0000,0,1222.366,1216.222,1230.464,14.028,180,0.558,0.279,0
"2020-10-01T03:00:00Z","2020-10-01T03:30:00Z",0.0275,0.0274,0.0275,0.0000,180,0.0705,0.0000,0,1210.769,1205.793,1216.222,9.141,180,0.451,0.225,0
"2020-10-01T03:30:00Z","2020-10-01T04:00:00Z",0.0273,0.0273,0.0274,0.0000,180,0.0705,0.0000,0,1201.144,1196.660,1205.793,6.904,180,0.392,0.196,0
"2020-10-01T04:00:00Z","2020-10-01T04:30:00Z",0.0272,0.0271,0.0273,0.0000,180,0.0705,0.0000,0,1192.591,1188.195,1196.660,5.922,180,0.363,0.181,0
"2020-10-01T04:30:00Z","2020-10-01T05:00:00Z",0.0271,0.0270,0.0271,0.0000,176,0.0705,0.0000,0,1184.866,1180.982,1188.797,4.410,180,0.313,0.157,0
"2020-10-01T05:00:00Z","2020-10-01T05:30:00Z",0.0270,0.0270,0.0270,0.0000,174,0.0705,0.0000,0,1177.891,1174.407,1180.982,3.724,180,0.288,0.144,0
"2020-10-01T05:30:00Z","2020-10-01T06:00:00Z",0.0269,0.0269,0.0270,0.0000,173,0.0705,0.0000,0,1171.557,1168.459,1175.004,3.289,180,0.270,0.135,0
"2020-10-01T06:00:00Z","2020-10-01T06:30:00Z",0.0268,0.0268,0.0269,0.0000,172,0.0705,0.0000,0,1165.592,1162.539,1168.459,2.535,180,0.237,0.119,0
"2020-10-01T06:30:00Z","2020-10-01T07:00:00Z",0.0268,0.0267,0.0268,0.0000,170,0.0705,0.0000,0,1160.281,1157.823,1163.130,2.248,180,0.224,0.112,0
"2020-10-01T07:00:00Z","2020-10-01T07:30:00Z",0.0267,0.0267,0.0267,0.0000,169,0.0705,0.0000,0,1155.394,1153.125,1157.823,1.886,180,0.205,0.102,0
"2020-10-01T07:30:00Z","2020-10-01T08:00:00Z",0.0266,0.0266,0.0267,0.0000,170,0.0705,0.0000,0,1150.981,1149.028,1153.125,1.435,180,0.179,0.089,0
"2020-10-01T08:00:00Z","2020-10-01T08:30:00Z",0.0266,0.0265,0.0266,0.0000,165,0.0705,0.0000,0,1146.850,1144.945,1149.028,1.443,180,0.179,0.090,0
