startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2019-07-01T00:00:00Z","2019-07-01T00:30:00Z",0.0355,0.0349,0.0360,0.0000,180,0.2135,0.0000,0,1373.753,1366.532,1381.505,19.099,180,0.651,0.326,0
"2019-07-01T00:30:00Z","2019-07-01T01:00:00Z",0.0352,0.0348,0.0358,0.0000,180,0.2135,0.0000,0,1361.314,1356.880,1366.532,7.992,180,0.421,0.211,0
"2019-07-01T01:00:00Z","2019-07-01T01:30:00Z",0.0351,0.0347,0.0356,0.0000,180,0.2135,0.0000,0,1353.007,1348.764,1356.880,5.048,180,0.335,0.167,0
"2019-07-01T01:30:00Z","2019-07-01T02:00:00Z",0.0349,0.0345,0.0355,0.0000,180,0.2135,0.0000,0,1345.405,1341.424,1349.500,4.866,180,0.329,0.164,0
"2019-07-01T02:00:00Z","2019-07-01T02:30:00Z",0.0348,0.0344,0.0354,0.0000,180,0.2135,0.0000,0,1337.766,1333.393,1344.355,5.962,180,0.364,0.182,0
"2019-07-01T02:30:00Z","2019-07-01T03:00:00Z",0.0346,0.0342,0.0350,0.0000,180,0.2135,0.0000,0,1329.037,1323.959,1333.393,7.414,180,0.406,0.203,0
"2019-07-01T03:00:00Z","2019-07-01T03:30:00Z",0.0345,0.0339,0.0350,0.0000,180,0.2135,0.0000,0,1319.016,1313.869,1324.682,9.058,180,0.449,0.224,0
"2019-07-01T03:30:00Z","2019-07-01T04:00:00Z",0.0338,0.0336,0.0344,0.0000,178,0.2135,0.0000,0,1308.572,1303.138,1313.869,9.491,180,0.459,0.230,0
"2019-07-01T04:00:00Z","2019-07-01T04:30:00Z",0.0337,0.0335,0.0342,0.0000,180,0.2135,0.0000,0,1298.129,1293.195,1303.138,8.615,180,0.438,0.219,0
"2019-07-01T04:30:00Z","2019-07-01T05:00:00Z",0.0336,0.0333,0.0341,0.0000,180,0.2135,0.0000,0,1288.026,1282.621,1293.195,8.812,180,0.443,0.221,0
"2019-07-01T05:00:00Z","2019-07-01T05:30:00Z",0.0335,0.0331,0.0342,0.0000,180,0.2135,0.0000,0,1277.682,1271.430,1283.323,9.122,180,0.450,0.225,0
"2019-07-01T05:30:00Z","2019-07-01T06:00:00Z",0.0337,0.0332,0.0339,0.0000,180,0.2135,0.0000,0,1267.546,1262.405,1272.824,8.431,180,0.433,0.216,0
"2019-07-01T06:00:00Z","2019-07-01T06:30:00Z",0.0333,0.0328,0.0337,0.0000,180,0.2135,0.0000,0,1258.196,1253.438,1262.405,6.209,180,0.371,0.186,0
"2019-07-01T06:30:00Z","2019-07-01T07:00:00Z",0.0330,0.0326,0.0335,0.0000,180,0.2135,0.0000,0,1250.238,1245.215,1258.259,9.788,180,0.466,0.233,0
"2019-07-01T07:00:00Z","2019-07-01T07:30:00Z",0.0327,0.0324,0.0334,0.0000,180,0.2135,0.0000,0,1241.824,1237.721,1250.006,4.944,180,0.331,0.166,0
"2019-07-01T07:30:00Z","2019-07-01T08:00:00Z",0.0325,0.0323,0.0330,0.0000,180,0.2135,0.0000,0,1235.098,1231.620,1239.761,3.429,180,0.276,0.138,0
"2019-07-01T08:00:00Z","2019-07-01T08:30:00Z",0.0324,0.0322,0.0328,0.0000,180,0.2135,0.0000,0,1228.417,1224.874,1231.620,3.631,180,0.284,0.142,0
"2019-07-01T08:30:00Z","2019-07-01T09:00:00Z",0.0323,0.0321,0.0329,0.0000,180,0.2135,0.0000,0,1222.089,1218.163,1225.548,3.667,177,0.288,0.144,0
"2019-07-01T09:00:00Z","2019-07-01T09:30:00Z",,,,,,,,1,,,,,,,,1
"2019-07-01T09:30:00Z","2019-07-01T10:00:00Z",,,,,,,,1,,,,,,,,1
"2019-07-01T10:00:00Z","2019-07-01T10:30:00Z",0.0318,0.0317,0.0322,0.0000,180,0.2135,0.0000,0,1203.987,1196.916,1207.496,3.044,180,0.260,0.130,0
"2019-07-01T10:30:00Z","2019-07-01T11:00:00Z",0.0316,0.0316,0.0318,0.0000,164,0.2135,0.0000,0,1198.649,1195.600,1201.534,2.561,180,0.239,0.119,0
"2019-07-01T11:00:00Z","2019-07-01T11:30:00Z",0.0319,0.0316,0.0325,0.0000,180,0.2135,0.0000,0,1193.732,1190.348,1196.916,2.083,177,0.217,0.108,0
"2019-07-01T11:30:00Z","2019-07-01T12:00:00Z",0.0319,0.0316,0.0324,0.0000,164,0.2135,0.0000,0,1188.868,1186.423,1191.659,1.754,161,0.209,0.104,1
"2019-07-01T12:00:00Z","2019-07-01T12:30:00Z",0.0322,0.0318,0.0324,0.0000,180,0.2135,0.0000,0,1184.385,1181.208,1187.075,1.961,180,0.209,0.104,0
"2019-07-01T12:30:00Z","2019-07-01T13:00:00Z",0.0319,0.0314,0.0323,0.0000,180,0.2135,0.0000,0,1180.055,1174.719,1182.509,1.787,177,0.201,0.100,0
"2019-07-01T13:00:00Z","2019-07-01T13:30:00Z",0.0317,0.0313,0.0323,0.0000,180,0.2135,0.0000,0,1176.554,1174.072,1178.608,0.899,180,0.141,0.071,0
"2019-07-01T13:30:00Z","2019-07-01T14:00:00Z",0.0321,0.0316,0.0322,0.0000,164,0.2135,0.0000,0,1174.000,1171.487,1176.662,0.921,180,0.143,0.072,0
"2019-07-01T14:00:00Z","2019-07-01T14:30:00Z",0.0321,0.0316,0.0324,0.0000,180,0.2135,0.0000,0,1170.356,1164.406,1173.425,5.043,180,0.335,0.167,0
"2019-07-01T14:30:00Z","2019-07-01T15:00:00Z",0.0322,0.0317,0.0326,0.0000,179,0.2135,0.0000,0,1152.544,1138.361,1165.690,68.299,179,1.235,0.618,0
"2019-07-01T15:00:00Z","2019-07-01T15:30:00Z",0.0327,0.0323,0.0329,0.0000,180,0.2135,0.0000,0,1136.454,1131.466,1142.769,4.687,180,0.323,0.161,0
"2019-07-01T15:30:00Z","2019-07-01T16:00:00Z",0.0330,0.0324,0.0334,0.0000,180,0.2135,0.0000,0,1151.946,1137.105,1168.907,58.649,180,1.142,0.571,0
"2019-07-01T16:00:00Z","2019-07-01T16:30:00Z",0.0334,0.0331,0.0338,0.0000,180,0.2135,0.0000,0,1176.409,1163.122,1191.003,53.440,180,1.090,0.545,0
"2019-07-01T16:30:00Z","2019-07-01T17:00:00Z",0.0339,0.0334,0.0343,0.0000,180,0.2135,0.0000,0,1197.355,1185.116,1208.161,27.892,177,0.794,0.397,0
"2019-07-01T17:00:00Z","2019-07-01T17:30:00Z",0.0338,0.0335,0.0341,0.0000,180,0.2135,0.0000,0,1211.531,1201.534,1221.515,19.382,176,0.664,0.332,0
"2019-07-01T17:30:00Z","2019-07-01T18:00:00Z",0.0345,0.0340,0.0352,0.0000,180,0.2135,0.0000,0,1223.319,1212.819,1233.651,21.959,178,0.702,0.351,0
"2019-07-01T18:00:00Z","2019-07-01T18:30:00Z",0.0354,0.0345,0.0359,0.0000,180,0.2135,0.0000,0,1239.341,1227.569,1250.692,26.319,176,0.773,0.387,0
