startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2018-08-01T00:00:00Z","2018-08-01T00:30:00Z",0.0672,0.0668,0.0676,0.0000,180,0.2135,0.0000,1,2845.637,2834.584,2850.519,6.308,180,0.374,0.187,1
"2018-08-01T00:30:00Z","2018-08-01T01:00:00Z",0.0665,0.0662,0.0668,0.0000,180,0.2135,0.0000,1,2847.211,2842.460,2854.717,7.864,180,0.418,0.209,1
"2018-08-01T01:00:00Z","2018-08-01T01:30:00Z",0.0659,0.0654,0.0665,0.0000,180,0.2135,0.0000,1,2864.590,2819.304,2898.993,443.778,130,3.695,1.848,1
"2018-08-01T01:30:00Z","2018-08-01T02:00:00Z",0.0650,0.0646,0.0654,0.0000,180,0.2135,0.0000,1,2926.958,2895.122,2951.442,192.487,172,2.116,1.058,1
"2018-08-01T02:00:00Z","2018-08-01T02:30:00Z",0.0644,0.0638,0.0647,0.0000,180,0.2135,0.0000,1,2954.463,2921.748,2988.300,468.955,113,4.074,2.037,1
"2018-08-01T02:30:00Z","2018-08-01T03:00:00Z",0.0635,0.0632,0.0639,0.0000,180,0.2135,0.0000,1,3000.448,2973.274,3021.567,88.006,143,1.569,0.784,1
"2018-08-01T03:00:00Z","2018-08-01T03:30:00Z",0.0629,0.0626,0.0634,0.0000,180,0.2135,0.0000,1,3018.234,2999.141,3039.247,119.168,119,2.001,1.001,1
"2018-08-01T03:30:00Z","2018-08-01T04:00:00Z",0.0624,0.0618,0.0627,0.0000,180,0.2135,0.0000,1,3037.331,3005.518,3080.042,212.478,106,2.832,1.416,1
"2018-08-01T04:00:00Z","2018-08-01T04:30:00Z",0.0617,0.0613,0.0623,0.0000,180,0.2135,0.0000,1,3072.177,3036.883,3104.086,260.260,84,3.520,1.760,1
"2018-08-01T04:30:00Z","2018-08-01T05:00:00Z",0.0613,0.0611,0.0617,0.0000,180,0.2135,0.0000,1,3078.382,3048.789,3131.532,315.118,106,3.448,1.724,1
"2018-08-01T05:00:00Z","2018-08-01T05:30:00Z",0.0609,0.0607,0.0613,0.0000,180,0.2135,0.0000,1,3105.174,3073.796,3132.481,105.921,107,1.990,0.995,1
"2018-08-01T05:30:00Z","2018-08-01T06:00:00Z",0.0605,0.0601,0.0608,0.0000,180,0.2135,0.0000,1,3123.192,3100.041,3150.760,103.548,117,1.882,0.941,1
"2018-08-01T06:00:00Z","2018-08-01T06:30:00Z",0.0600,0.0597,0.0604,0.0000,179,0.2135,0.0000,1,3144.829,3117.361,3170.593,211.548,92,3.033,1.516,1
"2018-08-01T06:30:00Z","2018-08-01T07:00:00Z",0.0598,0.0595,0.0600,0.0000,180,0.2135,0.0000,1,3136.908,3126.721,3155.680,41.976,146,1.072,0.536,1
"2018-08-01T07:00:00Z","2018-08-01T07:30:00Z",0.0595,0.0594,0.0597,0.0000,180,0.2135,0.0000,1,3140.990,3133.595,3148.207,10.252,171,0.490,0.245,1
"2018-08-01T07:30:00Z","2018-08-01T08:00:00Z",0.0592,0.0591,0.0594,0.0000,180,0.2135,0.0000,1,3147.383,3142.146,3154.361,4.092,180,0.302,0.151,1
"2018-08-01T08:00:00Z","2018-08-01T08:30:00Z",0.0589,0.0588,0.0591,0.0000,180,0.2135,0.0000,1,3148.872,3144.160,3153.117,2.862,180,0.252,0.126,1
"2018-08-01T08:30:00Z","2018-08-01T09:00:00Z",0.0586,0.0583,0.0588,0.0000,180,0.2135,0.0000,1,3154.987,3149.610,3171.938,18.452,166,0.667,0.333,1
"2018-08-01T09:00:00Z","2018-08-01T09:30:00Z",0.0583,0.0579,0.0585,0.0000,180,0.2135,0.0000,1,3166.933,3154.289,3189.166,95.264,127,1.732,0.866,1
"2018-08-01T09:30:00Z","2018-08-01T10:00:00Z",0.0579,0.0575,0.0582,0.0000,179,0.2135,0.0000,1,3184.570,3161.590,3210.802,162.048,144,2.122,1.061,1
"2018-08-01T10:00:00Z","2018-08-01T10:30:00Z",0.0574,0.0572,0.0576,0.0000,180,0.2135,0.0000,1,3215.589,3193.447,3225.222,29.484,178,0.814,0.407,1
